sentence,word,POS
במשתלה קונים צמחים שניתן לשתול באדנית,לשתול,VERB
במשתלה קונים צמחים שניתן לשתול באדנית,באדנית,ADV
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,כרם,NOUN
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,היא,AUX
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,מקום,NOUN
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ב_,ADP
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,_הוא,PRON
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,בוצרים,VERB
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,את,ADP
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ה,DET
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ענבים,NOUN
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ש,SCONJ
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,בעתיד,ADV
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ישמשו,VERB
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ל,ADP
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,ייצור,NOUN
כרם היא מקום בו בוצרים את הענבים שבעתיד ישמשו לייצור יין,יין,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,בית,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,בד,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,הוא,AUX
בית בד הוא מקום בו מייצרים שמן זית מזיתים,מקום,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,ב_,ADP
בית בד הוא מקום בו מייצרים שמן זית מזיתים,_הוא,PRON
בית בד הוא מקום בו מייצרים שמן זית מזיתים,מייצרים,VERB
בית בד הוא מקום בו מייצרים שמן זית מזיתים,שמן,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,זית,NOUN
בית בד הוא מקום בו מייצרים שמן זית מזיתים,מ,ADP
בית בד הוא מקום בו מייצרים שמן זית מזיתים,זיתים,NOUN
מאפייה היא מקום בו אופים לחם,מ,ADP
מאפייה היא מקום בו אופים לחם,אפייה,NOUN
מאפייה היא מקום בו אופים לחם,היא,PRON
מאפייה היא מקום בו אופים לחם,מקום,NOUN
מאפייה היא מקום בו אופים לחם,ב_,ADP
מאפייה היא מקום בו אופים לחם,_הוא,PRON
מאפייה היא מקום בו אופים לחם,אופים,VERB
מאפייה היא מקום בו אופים לחם,לחם,NOUN
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להירדם,VERB
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,זה,PRON
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להיכנס,VERB
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ל,ADP
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,מצב,NOUN
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,מסוים,ADJ
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,(,PUNCT
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,שינה,NOUN
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,),PUNCT
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להעיר,VERB
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,זו,PRON
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ה,DET
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,פעולה,NOUN
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ש,SCONJ
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,עושה,VERB
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,אדם,NOUN
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,אחר,ADJ
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,כדי,ADP
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,לשנות,VERB
להירדם זה להיכנס למצב מסוים (שינה) להעיר זו הפעולה שעושה אדם אחר כדי לשנות את המצב,את,ADP
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,להיזהר,VERB
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,זה,PRON
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,לנהוג,VERB
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,ב,ADP
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,זהירות,NOUN
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,להתריע,VERB
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,להזהיר,VERB
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,מפני,ADP
להיזהר זה לנהוג בזהירות להתריע זה להזהיר מפני סכנה,סכנה,NOUN
להיענות זה ההפך מלסרב,ל,ADP
להיענות זה ההפך מלסרב,ה_,DET
להיענות זה ההפך מלסרב,היענות,NOUN
להיענות זה ההפך מלסרב,זה,PRON
להיענות זה ההפך מלסרב,ה,DET
להיענות זה ההפך מלסרב,הפך,VERB
להיענות זה ההפך מלסרב,מ,ADP
להיענות זה ההפך מלסרב,לסרב,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להתקלקל,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,זה,PRON
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,להיכנס,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ל,ADP
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,מצב,NOUN
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,מסוים,ADJ
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,(,PUNCT
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,מקולקל,ADJ
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,),PUNCT
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,לתקן,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,זו,PRON
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ה,DET
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,פעולה,NOUN
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,ש,SCONJ
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,עושה,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,אדם,NOUN
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,אחר,ADJ
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,כדי,ADP
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,לשנות,VERB
להתקלקל זה להיכנס למצב מסוים (מקולקל) לתקן זו הפעולה שעושה אדם אחר כדי לשנות את המצב,את,ADP
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לנוס,NOUN
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,זה,PRON
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לברוח,VERB
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לרדוף,VERB
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לרוץ,VERB
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,אחרי,ADP
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,מישהו,NOUN
להכחיש פירושו לטעון שדבר מה הוא שקרי,להכחיש,VERB
להכחיש פירושו לטעון שדבר מה הוא שקרי,פירוש_,NOUN
להכחיש פירושו לטעון שדבר מה הוא שקרי,_של_,ADP
להכחיש פירושו לטעון שדבר מה הוא שקרי,_הוא,PRON
להכחיש פירושו לטעון שדבר מה הוא שקרי,ל,ADP
להכחיש פירושו לטעון שדבר מה הוא שקרי,טעון,VERB
להכחיש פירושו לטעון שדבר מה הוא שקרי,ש,SCONJ
להכחיש פירושו לטעון שדבר מה הוא שקרי,דבר,NOUN
להכחיש פירושו לטעון שדבר מה הוא שקרי,מה,ADV
להכחיש פירושו לטעון שדבר מה הוא שקרי,הוא,AUX
להכחיש פירושו לטעון שדבר מה הוא שקרי,שקרי,ADJ
