sentence,word,phrases,yap_pos,trankit_pos,POS
בגין היא מילת סיבה,בגין,0,['NNP'],['PROPN'],NOUN
בגין היא מילת סיבה,סיבה,0,['NN'],['NOUN'],NOUN
להב הוא חלק מסכין,סכין,0,['NNT'],['NOUN'],NOUN
להב הוא חלק מסכין,להב,0,['NN'],['NOUN'],NOUN
נלבש מתייחס לבגד אשר מישהו לבש בעוד הולבש מתייחס לאדם מסוים שם עליו בגדים ,נלבש,0,['BNT'],['PROPN'],NOUN
נלבש מתייחס לבגד אשר מישהו לבש בעוד הולבש מתייחס לאדם מסוים שם עליו בגדים ,הולבש,0,['VB'],['PROPN'],VERB
בצורת היא מצב שבו יורד מעט מאוד גשם,גשם,0,['NN'],['NOUN'],NOUN
בצורת היא מצב שבו יורד מעט מאוד גשם,בצורת,0,['NN'],[],NOUN
אדם שיישב מחלוקת הביא לפתרונה וכעת אינה מחלוקת,יישב,0,['VB'],['VERB'],VERB
אדם שיישב מחלוקת הביא לפתרונה וכעת אינה מחלוקת,מחלוקת,0,"['NN', 'NN']",['NOUN'],NOUN
מי שקטף ענבים הוא מי שבצר,קטף,0,['VB'],['VERB'],VERB
מי שקטף ענבים הוא מי שבצר,בצר,0,[],['VERB'],VERB
התנזרות היא פעולה המתארת הימנעות מהנאות,התנזרות,0,['NN'],['NOUN'],NOUN
התנזרות היא פעולה המתארת הימנעות מהנאות,הנאות,0,[],[],UNDEFINED
דליק הוא מה שנדלק בקלות וכתוצאה מכך דלק,דָלַק,0,[],[],UNDEFINED
דליק הוא מה שנדלק בקלות וכתוצאה מכך דלק,דליק,0,['JJT'],['ADJ'],ADJECTIVE
נגר הוא מי שמלאכתו היא עבודה בעץ,נגר,0,['NN'],['PROPN'],NOUN
נגר הוא מי שמלאכתו היא עבודה בעץ,עץ,0,['NN'],['NOUN'],NOUN
מיתר עלול לצרום במידה והוא פגום אך לא לשם כך הוא משמש,מיתר,0,['NN'],[],NOUN
מיתר עלול לצרום במידה והוא פגום אך לא לשם כך הוא משמש,צרימה,0,[],[],UNDEFINED
אובייקט שגבל באובייקט אחר נמצא ליד הגבול המפריד בין שני האובייקטים הללו,גבל,0,['VB'],['VERB'],VERB
אובייקט שגבל באובייקט אחר נמצא ליד הגבול המפריד בין שני האובייקטים הללו,גבול,0,['NN'],['NOUN'],NOUN
אמין הוא מי שאפשר לסמוך עליו,אמין,0,['NN'],['ADJ'],NOUN
אמין הוא מי שאפשר לסמוך עליו,לסמוך,0,['VB'],['VERB'],VERB
דבר שהתמלא הפך לגדוש,התמלא,0,['VB'],['VERB'],VERB
דבר שהתמלא הפך לגדוש,גדוש,0,['VB'],['ADJ'],VERB
לשק יש את אותו השימוש כמו לארגז (אך אין מדובר באותו הדבר),שק,0,['NN'],['NOUN'],NOUN
לשק יש את אותו השימוש כמו לארגז (אך אין מדובר באותו הדבר),ארגז,0,['NNT'],['NOUN'],NOUN
מי שהתחבט לגבי דבר מה חש לבטים,התחבט,0,['VB'],['VERB'],VERB
מי שהתחבט לגבי דבר מה חש לבטים,לבטים,0,[],[],UNDEFINED
לוהט פירושו חם מאוד,חם,0,['JJ'],['ADJ'],ADJECTIVE
לוהט פירושו חם מאוד,לוהט,0,['BN'],['VERB'],VERB
היכון היא קריאה שנועדה לגרום לאחר להיות דרוך,דרוך,0,['JJ'],['ADJ'],ADJECTIVE
היכון היא קריאה שנועדה לגרום לאחר להיות דרוך,היכון,0,[],[],UNDEFINED
אגמים הם מקווי מים גדולים ושלולית היא מקווה מים קטן,אגמים,0,['NN'],['NOUN'],NOUN
אגמים הם מקווי מים גדולים ושלולית היא מקווה מים קטן,שלולית,0,['NN'],['PROPN'],NOUN
מאפייה היא מקום בו אופים לחם,מאפייה,0,['NN'],[],NOUN
מאפייה היא מקום בו אופים לחם,לחם,0,['NN'],['NOUN'],NOUN
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לרדוף,0,['VB'],['VERB'],VERB
לנוס זה לברוח לרדוף זה לרוץ אחרי מישהו,לנוס,0,['VB'],['NOUN'],VERB
להציף דבר מה עלול לגרום לדבר מה להיות שקוע,להציף,0,['VB'],['VERB'],VERB
להציף דבר מה עלול לגרום לדבר מה להיות שקוע,שקוע,0,['JJ'],[],ADJECTIVE
לנסר פירושו לחתוך בעזרת מסור כאשר תוצר הלוואי של החיתוך הוא נסורת,לנסר,0,[],['VERB'],VERB
לנסר פירושו לחתוך בעזרת מסור כאשר תוצר הלוואי של החיתוך הוא נסורת,נסורת,0,['NN'],['NOUN'],NOUN
נוכח הוא מי שאינו נעדר,נוכח,0,['IN'],['ADJ'],ADJECTIVE
נוכח הוא מי שאינו נעדר,אינו,0,['COP'],['AUX'],OTHER
לשעות פירושו להיענות לבקשה,לשעות,0,[],[],UNDEFINED
לשעות פירושו להיענות לבקשה,בקשה,0,['NN'],['NOUN'],NOUN
מי שהמליץ טען שאדם אחר ראוי,המליץ,0,[],[],UNDEFINED
מי שהמליץ טען שאדם אחר ראוי,ראוי,0,['JJ'],['AUX'],ADJECTIVE
על החומה בדרך כלל מוצב צריח,חומה,0,['NN'],['NOUN'],NOUN
על החומה בדרך כלל מוצב צריח,צריח,0,['NN'],['NOUN'],NOUN
ניתן להוכיח בעזרת ראיות,להוכיח,0,['VB'],['VERB'],VERB
ניתן להוכיח בעזרת ראיות,ראיות,0,['NN'],['NOUN'],NOUN
אדם כלוא הוא אדם שנמצא בתוך כלא,כלוא,0,['JJ'],['ADJ'],ADJECTIVE
אדם כלוא הוא אדם שנמצא בתוך כלא,כֶּלֶא,0,[],[],UNDEFINED
שמנמן הוא מישהו מעט שמן,שמן,0,['JJ'],['NOUN'],ADJECTIVE
שמנמן הוא מישהו מעט שמן,שמנמן,0,['JJ'],['NOUN'],ADJECTIVE
היום הוא היום שאחרי אתמול,אתמול,0,['RB'],['ADV'],OTHER
היום הוא היום שאחרי אתמול,היום,0,['RB'],[],OTHER
קנס הוא סוג של עונש,עונש,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
קנס הוא סוג של עונש,קנס,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
ככל שמישהו מתקדם כך הוא מתקרב להגעה,מתקדם,0,['BN'],['VERB'],VERB
ככל שמישהו מתקדם כך הוא מתקרב להגעה,הגעה,0,['NN'],['NOUN'],NOUN
שן היא חלק במסור,שן,0,['NN'],['NOUN'],NOUN
שן היא חלק במסור,מסור,0,['NN'],['VERB'],NOUN
,מטע,0,[],[],UNDEFINED
,פרי,0,[],[],UNDEFINED
פילג זה פיצל גורם אחד למספר פלג,פילג,0,['VB'],['NOUN'],VERB
פילג זה פיצל גורם אחד למספר פלג,פלג,0,['VB'],['NOUN'],VERB
רדוד מתאר משהו שאין לו עומק רב,רדוד,0,['JJT'],['PROPN'],ADJECTIVE
רדוד מתאר משהו שאין לו עומק רב,עומק,0,['NN'],['NOUN'],NOUN
במרפאה ניתן לטפל באדם שחלה (לחלות),לחלות,0,['NNP'],[],NOUN
במרפאה ניתן לטפל באדם שחלה (לחלות),מרפאה,0,['NN'],['NOUN'],NOUN
מי שהשקה טיפל בצמח שמישהו שתל,השקה,0,[],['VERB'],VERB
מי שהשקה טיפל בצמח שמישהו שתל,שתל,0,['NN'],['VERB'],NOUN
לטפוח זה לחבוט קלות,לטפוח,0,['VB'],['VERB'],VERB
לטפוח זה לחבוט קלות,לחבוט,0,['VB'],['VERB'],VERB
קו ייצור נועד כדי לייצר מוצר כלשהו,קו ייצור,0,[],[],UNDEFINED
קו ייצור נועד כדי לייצר מוצר כלשהו,מוצר,0,['NN'],['NOUN'],NOUN
נסדק הוא מה שלא נשבר לגמרי,נסדק,0,['BNT'],['VERB'],VERB
נסדק הוא מה שלא נשבר לגמרי,נשבר,0,['VB'],['VERB'],VERB
שיחון הוא ספר בו מופיעים משפטים משפות שונות,שיחון,0,['NN'],['PROPN'],NOUN
שיחון הוא ספר בו מופיעים משפטים משפות שונות,שפות,0,['NN'],['NOUN'],NOUN
לאוורר היא פעולת החלפה של אוויר,אוויר,0,['NN'],['NOUN'],NOUN
לאוורר היא פעולת החלפה של אוויר,לאוורר,0,[],['PROPN'],NOUN
מרהיב עין הוא דבר מה הניחן ביופי,מרהיב עין,1,[],[],PHRASE
מרהיב עין הוא דבר מה הניחן ביופי,יופי,0,['NN'],['NOUN'],NOUN
אדם איתן הוא אדם שקשה לערער אותו,איתן,0,['JJ'],['ADJ'],ADJECTIVE
אדם איתן הוא אדם שקשה לערער אותו,לערער,0,['VB'],['VERB'],VERB
שמחת עניים היא שמחה עלובה על דבר מה שבדרך כלל אינו מעורר שמחה,שמחת עניים,1,[],[],PHRASE
שמחת עניים היא שמחה עלובה על דבר מה שבדרך כלל אינו מעורר שמחה,שמחה,0,['NN'],['NOUN'],NOUN
דרוש הוא מישהו או משהו שאדם אחר צריך,דרוש,0,['BN'],['VERB'],VERB
דרוש הוא מישהו או משהו שאדם אחר צריך,צריך,0,['MD'],['AUX'],ADJECTIVE
להקשיב למשהו פירושו לשמוע אותו בתשומת לב,להקשיב,0,['VB'],['VERB'],VERB
להקשיב למשהו פירושו לשמוע אותו בתשומת לב,לשמוע,0,['VB'],['VERB'],VERB
,מעליב,0,[],[],UNDEFINED
,הבלגה,0,[],[],UNDEFINED
חרון הוא כעס גדול,חרון,0,['NN'],['NOUN'],NOUN
חרון הוא כעס גדול,כעס,0,['NN'],[],NOUN
גינה היא מקום שבו גדל פרח,גינה,0,['NN'],['NOUN'],NOUN
גינה היא מקום שבו גדל פרח,פרח,0,['NNP'],['NOUN'],NOUN
מדובב הוא מקצועו של אדם אשר תפקידו ליצור קול לדמויות מצוירות,מדובב,0,['BN'],['VERB'],VERB
מדובב הוא מקצועו של אדם אשר תפקידו ליצור קול לדמויות מצוירות,קול,0,['JJ'],['NOUN'],ADJECTIVE
מי שרקם יצר רקמה,רקם,0,['VB'],['VERB'],VERB
מי שרקם יצר רקמה,רקמה,0,['VB'],['NOUN'],VERB
תווים מסמנים את הצלילים שמופקים בעת נגינה,תווים,0,['NN'],['NOUN'],NOUN
תווים מסמנים את הצלילים שמופקים בעת נגינה,נגינה,0,['NN'],['NOUN'],NOUN
בגד ניתן לתלות על קולב,בגד,0,[],['NOUN'],NOUN
בגד ניתן לתלות על קולב,קולב,0,['NN'],['NOUN'],NOUN
חריג הוא מה שאינו רגיל,חריג,0,['NN'],['ADJ'],NOUN
חריג הוא מה שאינו רגיל,רגיל,0,['JJ'],['ADJ'],ADJECTIVE
,נזוף,0,[],[],UNDEFINED
,להוכיח,0,[],[],UNDEFINED
חקלאי משתמש בטרקטור כדי לבצע את עבודתו,חקלאי,0,['NN'],['NOUN'],NOUN
חקלאי משתמש בטרקטור כדי לבצע את עבודתו,טרקטור,0,['NN'],['NOUN'],NOUN
לכרות זה להוציא מהאדמה מחצב.,לכרות,0,['VB'],['VERB'],VERB
לכרות זה להוציא מהאדמה מחצב.,מחצב,0,['NN'],['NOUN'],NOUN
,החמיא,0,[],[],UNDEFINED
,להחניף,0,[],[],UNDEFINED
בדיעבד פירושו לאחר מעשה,בדיעבד,0,['RB'],[],OTHER
בדיעבד פירושו לאחר מעשה,מעשה,0,['NN'],['NOUN'],NOUN
צידד הוא מי שנקט בעמדה,צידד,0,['VB'],['PROPN'],VERB
צידד הוא מי שנקט בעמדה,עמדה,0,['NN'],['NOUN'],NOUN
יבבה זהו בכי מקוטע,בכי,0,['NN'],['NOUN'],NOUN
יבבה זהו בכי מקוטע,יבבה,0,['NN'],['PROPN'],NOUN
לתת ולקבל אלו הפעולות אשר מבצעים שני הצדדים בפעולת הנתינה,לתת,0,['VB'],['VERB'],VERB
לתת ולקבל אלו הפעולות אשר מבצעים שני הצדדים בפעולת הנתינה,לקבל,0,['VB'],['VERB'],VERB
חודש הוא חלק משנה,שנה,0,['NN'],['NOUN'],NOUN
חודש הוא חלק משנה,חודש,0,['NN'],['NOUN'],NOUN
מי שטיגן בישל אוכל בשמן.,טיגן,0,['VB'],['VERB'],VERB
מי שטיגן בישל אוכל בשמן.,שמן,0,['NN'],[],NOUN
אדם עצל הוא אדם נרפה,עצל,0,['JJ'],['ADJ'],ADJECTIVE
אדם עצל הוא אדם נרפה,נרפה,0,['JJ'],['VERB'],ADJECTIVE
מקטרת היא כלי שבעזרתו ניתן לעשן,מקטרת,0,['NN'],['PROPN'],NOUN
מקטרת היא כלי שבעזרתו ניתן לעשן,לעשן,0,['VB'],['VERB'],VERB
טייס הוא מי שמטיס את המטוס,טייס,0,['NN'],['NOUN'],NOUN
טייס הוא מי שמטיס את המטוס,מטוס,0,['NN'],['NOUN'],NOUN
,רב-פעלים,0,[],[],UNDEFINED
,לעשות,0,[],[],UNDEFINED
גפרור ומצית הם שני חפצים שונים לביצוע אותה הפעולה (להבעיר אש),גפרור,0,['NN'],['NOUN'],NOUN
גפרור ומצית הם שני חפצים שונים לביצוע אותה הפעולה (להבעיר אש),מצית,0,['NN'],['PROPN'],NOUN
לארוג זה ליצור אריג,לארוג,0,[],['VERB'],VERB
לארוג זה ליצור אריג,אריג,0,['NN'],['NOUN'],NOUN
אבן שאין לה הופכין היא דימוי לדבר זנוח שלא משתמשים בו,אבן שאין לה הופכין,1,[],[],PHRASE
אבן שאין לה הופכין היא דימוי לדבר זנוח שלא משתמשים בו,זנוח,0,['BN'],['ADJ'],ADJECTIVE
מי שאיחה הפך משהו ללא שבור,איחה,0,['VB'],['VERB'],VERB
מי שאיחה הפך משהו ללא שבור,שבור,0,[],['NOUN'],NOUN
מי שידו לא הייתה משגת לא רכש כי לא הייתה לו היכולת,ידו לא הייתה משגת,1,[],[],PHRASE
מי שידו לא הייתה משגת לא רכש כי לא הייתה לו היכולת,רכש,0,"['VB', 'VB']","['VERB', 'VERB']",VERB
רוגטקה משמשת לאותה הפעולה כמו תותח אם כי האחרון גדול ומשוכלל יותר,רוגטקה,0,['NNP'],['PROPN'],NOUN
רוגטקה משמשת לאותה הפעולה כמו תותח אם כי האחרון גדול ומשוכלל יותר,תותח,0,['NN'],['NOUN'],NOUN
דבר ממושך מאופיין במשך רב,ממושך,0,['JJ'],['ADJ'],ADJECTIVE
דבר ממושך מאופיין במשך רב,מֶשך,0,[],[],UNDEFINED
מעיל עוזר להתגונן כאשר קר,מעיל,0,['NN'],['NOUN'],NOUN
מעיל עוזר להתגונן כאשר קר,קר,0,['JJ'],['ADJ'],ADJECTIVE
מי שניסח בחר את המילים המתאימות,ניסח,0,['VB'],['VERB'],VERB
מי שניסח בחר את המילים המתאימות,מילים,0,['NN'],['NOUN'],NOUN
,לעבות,0,[],[],UNDEFINED
,מים,0,[],[],UNDEFINED
מתאבן הוא המנה הראשונה ואילו קינוח הוא המנה האחרונה,מתאבן,0,['BNT'],['PROPN'],NOUN
מתאבן הוא המנה הראשונה ואילו קינוח הוא המנה האחרונה,קינוח,0,['NN'],['NOUN'],NOUN
נעתר הוא מי שהסכים לדבר מה שמישהו אחר ביקש,נעתר,0,['BN'],['VERB'],VERB
נעתר הוא מי שהסכים לדבר מה שמישהו אחר ביקש,ביקש,0,['VB'],['VERB'],VERB
מי שחירף את נפשו למעשה סיכן את עצמו,חירף את נפשו,1,[],[],PHRASE
מי שחירף את נפשו למעשה סיכן את עצמו,סיכן,0,['VB'],['VERB'],VERB
מספר מסוים של ימים (בין 28 ל31 ימים) הוא חודש,יום,0,[],[],UNDEFINED
מספר מסוים של ימים (בין 28 ל31 ימים) הוא חודש,חודש,0,['VB'],['NOUN'],VERB
,מסמר,0,[],[],UNDEFINED
,מִסמר,0,[],[],UNDEFINED
מי שראה שחורות חזה עתיד קודר,ראה שחורות,1,[],[],PHRASE
מי שראה שחורות חזה עתיד קודר,קודר,0,['JJ'],['ADJ'],ADJECTIVE
מי שתדלק מכונית מילא את מכלה בדלק,מכונית,0,['NN'],['NOUN'],NOUN
מי שתדלק מכונית מילא את מכלה בדלק,תדלק,0,['VB'],['VERB'],VERB
קבר הוא המקום אותו חופר הקברן ובו הוא קובר את המתים,קברן,0,['NN'],['NOUN'],NOUN
קבר הוא המקום אותו חופר הקברן ובו הוא קובר את המתים,קבר,0,"['NN', 'NN']","['NOUN', 'NOUN']",NOUN
התבטלות היא חוסר מעש,התבטלות,0,['NN'],['NOUN'],NOUN
התבטלות היא חוסר מעש,מעש,0,[],['NOUN'],NOUN
מי שהכעיס אחר למעשה הרגיז אותו,הכעיס,0,['VB'],['VERB'],VERB
מי שהכעיס אחר למעשה הרגיז אותו,הרגיז,0,['VB'],['VERB'],VERB
פרדס הוא אזור שבו מגדלים עצים,עץ,0,[],[],UNDEFINED
פרדס הוא אזור שבו מגדלים עצים,פרדס,0,['NN'],['PROPN'],NOUN
ניתן להטליא על דבר מה תלאי אך אין צורך בפעולה מתווכת,להטליא,0,['VB'],['VERB'],VERB
ניתן להטליא על דבר מה תלאי אך אין צורך בפעולה מתווכת,טלאי,0,[],[],UNDEFINED
מי שגונח משמיע קול כי כואב לו,גונח,0,['BN'],['VERB'],VERB
מי שגונח משמיע קול כי כואב לו,כואב,0,['BN'],['VERB'],VERB
ניתן לצבוע עם צבע שהוא בגוון מסוים,גוון,0,['NN'],['NOUN'],NOUN
ניתן לצבוע עם צבע שהוא בגוון מסוים,לצבוע,0,['VB'],['VERB'],VERB
למראית עין זה בפרק זמן קצר,למראית עין,1,[],[],PHRASE
